Dispatch Advice & Supplier Invoice Report																																																	
Type of Item - [Component (2)]																																																	
Dispatch Advice Date - From:[01.01.2014]  TO: [06.03.2014]																																																	
																																																	
Dispatch Advice No	Supplier Invoice Number	Status	SAO	Port of Loading	Port of Discharge	Container Number(or AWB no if by Air)	Type of Container	Vessel Name&VoyageNo	Shipment Date	"Forwarder Ref. No. (Bill of Lading No, AWB No)"	Forwarder	Supplier Code	Suppler Name	Bill To Party Code	Bill to Party Name	Ship to Party Code	Ship to Party (Delivery Details)	Ship To Party Country	Create Date	Update Date	Updated By	Dispatch Advice Line No	Client P/O no	Customer Order Item Line No	PO No	Item Line no in PO	Schedule line no	CMMF	CMMF Descrption	Brand	Customs Code	Vendor Material No	Quantity Delivered	Unit	Gross Weight (KG)	Net Weight (KG)	Volume (CBM)	NB of Packages	The type of Packages	PCS PER PACKAGE	The Package Number Sequence From	The Package Number Sequence To	Pallet No	PO  Unit Price	Quantity Base (Per Unit Price)	Item Total	Charge / Discount	Remark	Amount
DA140000088502	21872	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0772445	FCL20	NEW YORK EXPRESS V007W03	23/01/2014	HKG0126954	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	16.01.2014	21.01.2014	WOO FUNG METAL WORKS	6	414801/039	000001	9322134596	00010	01	8080010903	0A16015 BOL PETRIN ASS-INOX-KM COMPACT	NON GR OEM	8509900000		144	PCE	88.40	70.80	0.8	12.00	CARTON	12.00	13.00	24.00	1.00	950.00	100	"33,516.00"			
DA140000088502	21872	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0772445	FCL20	NEW YORK EXPRESS V007W03	23/01/2014	HKG0126954	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	16.01.2014	21.01.2014	WOO FUNG METAL WORKS	7	414801/039	000001	9322134596	00010	01	8080010903	0A16015 BOL PETRIN ASS-INOX-KM COMPACT	NON GR OEM	8509900000		3240	PCE	"1,906.70"	"1,593.00"	11.29	270.00	CARTON	12.00	25.00	294.00	15.00	950.00	100	"33,516.00"			
DA140000088502	21872	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0772445	FCL20	NEW YORK EXPRESS V007W03	23/01/2014	HKG0126954	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	16.01.2014	21.01.2014	WOO FUNG METAL WORKS	8	409422/229	000001	9322148337	00010	01	8080006363	0697605 REDUCTEUR HACHOIR ODACIO-BC117	NON GR OEM	8509900000	8080006363	1008	PCE	961.80	730.80	7.6	84.00	CARTON	12.00	1.00	84.00	7.00	456.47	100	"4,929.88"			
DA140000088502	21872	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0772445	FCL20	NEW YORK EXPRESS V007W03	23/01/2014	HKG0126954	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	16.01.2014	21.01.2014	WOO FUNG METAL WORKS	9	409422/229	000001	9322148337	00010	01	8080006363	0697605 REDUCTEUR HACHOIR ODACIO-BC117	NON GR OEM	8509900000	8080006363	72	PCE	76.20	52.20	0.6	6.00	CARTON	12.00	85.00	90.00	1.00	456.47	100	"4,929.88"			
DA140000088509	20140116-1	Completed	LEE CHRISTINE	"NANSHA,CHINA"	"LE HAVRE,FRANCE"	MSKU6603769	FCL40	MAERSK CAMEROUN/1401	16/01/2014	SCAN0042731	DSV	10019497	JIANGMEN KELSON INDUSTRIES LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	16.01.2014	16.01.2014	JIANGMEN KELSON INDUSTRIES	1	414962/032	000001	9322114876	00010	01	8080011641	0A13619 MOTEUR KELSON MTTE DPA1	NON GR OEM	8501200090		13440	PCE	"14,200.00"	"13,050.00"	20.16	"1,120.00"	CARTON	12.00	1.00	"1,120.00"	28.00	504.00	100	"67,737.60"			
DA140000088510	21843	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	...	LCL	MSC LAUREN / FL404R	27/01/2014	SZX0077386	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	16.01.2014	22.01.2014	WOO FUNG METAL WORKS	3	912693/010	000001	9322154700	00010	01	8090675298	0675298 SUPP AFFICHEUR EVEREST	NON GR OEM	3926909790		7040	PCE	45.00	28.00	0.5	40.00	CARTON	176.00	1.00	40.00		12.00	100	844.80			
DA140000088510	21843	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	...	LCL	MSC LAUREN / FL404R	27/01/2014	SZX0077386	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	16.01.2014	22.01.2014	WOO FUNG METAL WORKS	4	912692/011	000001	9322154704	00010	01	8090675297	0675297 ENJOLIVEUR LCD EVEREST	NON GR OEM	3926909790		792	PCE	15.00	9.50	0.26	18.00	CARTON	44.00	1.00	18.00	1.00	22.00	100	"1,452.00"			
DA140000088510	21843	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	...	LCL	MSC LAUREN / FL404R	27/01/2014	SZX0077386	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	16.01.2014	22.01.2014	WOO FUNG METAL WORKS	5	912692/011	000001	9322154704	00010	01	8090675297	0675297 ENJOLIVEUR LCD EVEREST	NON GR OEM	3926909790		5808	PCE	127.00	70.40	1.73	132.00	CARTON	44.00	19.00	150.00	2.00	22.00	100	"1,452.00"			
DA140000088510	21843	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	...	LCL	MSC LAUREN / FL404R	27/01/2014	SZX0077386	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	16.01.2014	22.01.2014	WOO FUNG METAL WORKS	6	911659/027	000001	9322147816	00010	01	8090675215	0675215 PROTEGE AFFICHEUR	NON GR OEM	3926909790		10080	PCE	98.00	76.80	0.9	80.00	CARTON	126.00	1.00	80.00		10.49	100	"1,057.39"			
DA140000088510	21843	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	...	LCL	MSC LAUREN / FL404R	27/01/2014	SZX0077386	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	16.01.2014	22.01.2014	WOO FUNG METAL WORKS	7	911618/010	000001	9322147821	00010	01	8090296915	0296915 DISSIPATEUR	NON GR OEM	7616999090		4000	PCE	20.00	19.40	0.08	2.00	CARTON	"2,000.00"	1.00	2.00		7.84	100	392.00			
DA140000088510	21843	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	...	LCL	MSC LAUREN / FL404R	27/01/2014	SZX0077386	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	16.01.2014	22.01.2014	WOO FUNG METAL WORKS	8	911618/010	000001	9322147821	00010	01	8090296915	0296915 DISSIPATEUR	NON GR OEM	7616999090		1000	PCE	5.00	4.90	0.01	1.00	CARTON	"1,000.00"	3.00	3.00	1.00	7.84	100	392.00			
DA140000088513	Q00038	Approved		HONG KONG	LE HAVRE	UACU5318727	FCL40HQ	MALIK AL ASHTAR V.1403	22/01/2014	HKG0127612	DSV	10002652	FOCUS & CO (FAR EAST) LTD. IS	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	16.01.2014	16.01.2014	RAIN	1	201311073		9322140017	00010	01	2210457130	457130 PERMANENT FILTER	NON GR OEM	8421392090	2210457130	3600	PCE	"1,680.00"	"1,300.00"	28.9	100.00	CARTON	36.00	1.00	100.00		232.30	100	"8,362.80"			
DA140000088513	Q00038	Approved		HONG KONG	LE HAVRE	UACU5318727	FCL40HQ	MALIK AL ASHTAR V.1403	22/01/2014	HKG0127612	DSV	10002652	FOCUS & CO (FAR EAST) LTD. IS	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	16.01.2014	16.01.2014	RAIN	2	201311076		9322140020	00010	01	2210745128	745128 HEPA FILTER H12	NON GR OEM	8421392090		10080	PCE	"1,461.60"	"1,176.00"	13.5	168.00	CARTON	60.00	1.00	168.00		114.30	100	"11,521.44"			
DA140000088513	Q00038	Approved		HONG KONG	LE HAVRE	UACU5318727	FCL40HQ	MALIK AL ASHTAR V.1403	22/01/2014	HKG0127612	DSV	10002652	FOCUS & CO (FAR EAST) LTD. IS	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	16.01.2014	16.01.2014	RAIN	3	201311077	000001	9322140021	00010	02	2210765117	765117 SEPARATOR GRID OVERMOULDED	NON GR OEM	8421392090		5376	PCE	198.20	128.80	3.7	56.00	CARTON	96.00	1.00	56.00	2.00	41.10	100	"2,209.54"			
DA140000088513	Q00038	Approved		HONG KONG	LE HAVRE	UACU5318727	FCL40HQ	MALIK AL ASHTAR V.1403	22/01/2014	HKG0127612	DSV	10002652	FOCUS & CO (FAR EAST) LTD. IS	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	16.01.2014	16.01.2014	RAIN	4	201311078	000001	9322140022	00010	01	2210765117	765117 SEPARATOR GRID OVERMOULDED	NON GR OEM	8421392090		6144	PCE	223.80	147.20	5.3	64.00	CARTON	96.00	1.00	64.00	2.00	41.10	100	"2,525.18"			
DA140000088513	Q00038	Approved		HONG KONG	LE HAVRE	UACU5318727	FCL40HQ	MALIK AL ASHTAR V.1403	22/01/2014	HKG0127612	DSV	10002652	FOCUS & CO (FAR EAST) LTD. IS	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	16.01.2014	16.01.2014	RAIN	5	201311077	000002	9322154129	00010	03	2210765128	765128 HEPA FILTER	NON GR OEM	8421392090		4956	PCE	641.50	510.10	5.5	125.00	CARTON	40.00	1.00	125.00	2.00	134.20	100	"6,650.95"			
DA140000088513	Q00038	Approved		HONG KONG	LE HAVRE	UACU5318727	FCL40HQ	MALIK AL ASHTAR V.1403	22/01/2014	HKG0127612	DSV	10002652	FOCUS & CO (FAR EAST) LTD. IS	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	16.01.2014	16.01.2014	RAIN	6	201311078	000002	9322154131	00010	01	2210765128	765128 HEPA FILTER	NON GR OEM	8421392090		500	PCE	69.50	49.20	1.6	12.00	CARTON	40.00	126.00	137.00	1.00	134.20	100	671.00			
DA140000088516	20140116-2	Completed	LEE CHRISTINE	"NANSHA,CHINA"	"LE HAVRE,FRANCE"	MSKU7673689	FCL20	MAERSK CAMEROUN/1401	16/01/2014	SCAN0042731	DSV	10019497	JIANGMEN KELSON INDUSTRIES LTD	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	16.01.2014	16.01.2014	JIANGMEN KELSON INDUSTRIES	1	412121/051	000001	9322134559	00010	01	8090568194	0568194 MOTEUR KELSON 70-35 230V ODACIO	NON GR OEM	8501200090		8448	PCE	"9,850.00"	"8,970.00"	13.16	564.00	CARTON	15.00	1.00	564.00	14.00	602.00	100	"50,856.96"			
DA140000088518	JS1401018	Completed		HONG KONG	LE HAVRE	TCKU1753442	FCL20	MALIK AL ASHTAR V.1403W	25/01/2014	HKG0126873	DSV	10011961	JOIN STAR INDUSTRIAL LIMITED	99001194	SAS SEB LOURDES 	99001194	SAS SEB LOURDES 	FRANCE	16.01.2014	27.01.2014	CLARA TSAI	1	23-15939/X189658	000001	9322149119	00010	01	1502581156	2581156 MOTOR	NON GR OEM	8509900000		1008	PCE	"1,115.10"	907.20	6.94	7.00	PALLET	144.00	1.00	7.00		"1,216.00"	100	"12,257.28"			
DA140000088518	JS1401018	Completed		HONG KONG	LE HAVRE	TCKU1753442	FCL20	MALIK AL ASHTAR V.1403W	25/01/2014	HKG0126873	DSV	10011961	JOIN STAR INDUSTRIAL LIMITED	99001194	SAS SEB LOURDES 	99001194	SAS SEB LOURDES 	FRANCE	16.01.2014	27.01.2014	CLARA TSAI	2	23-15961/2AC814	000001	9322157352	00010	01	1502581105	2581105 BODY	NON GR OEM	8509900000		3024	PCE	"3,345.30"	"2,721.60"	20.8	21.00	PALLET	144.00	1.00	21.00		966.00	100	"29,211.84"			
DA140000088525	SANWO-2014-0113	Completed		YANTIAN CHINA	"LE HAVRE , FRANCE"	MRKU7670287	LCL	NORTHERN JAVELIN 1402	21/01/2014	SZX0076358	DSV	10020286	SANWO STAINLESS STEEL CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	16.01.2014	25.01.2014	SANWO INDUSTRIAL LIMITED (GOLDRIC)	1	9322157563	000010	9322157741	00010	01	2018220642	18220642 HANDLE FP29 SOHO TEFAL BY JO	NON GR OEM	7323930090		1920	PCE	453.00	364.80	1.38	40.00	CARTON	48.00	1.00	40.00	1.00	198.00	100	"7,128.00"			
DA140000088525	SANWO-2014-0113	Completed		YANTIAN CHINA	"LE HAVRE , FRANCE"	MRKU7670287	LCL	NORTHERN JAVELIN 1402	21/01/2014	SZX0076358	DSV	10020286	SANWO STAINLESS STEEL CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	16.01.2014	25.01.2014	SANWO INDUSTRIAL LIMITED (GOLDRIC)	2	9322157563	000020	9322157741	00020	01	2018220310	18220310 GL.LID HAND 30 JO REVAMP TEFAL	NON GR OEM	7323930090		800	PCE	84.00	80.00	0.19	8.00	CARTON	100.00	1.00	8.00	1.00	121.00	100	968.00			
DA140000088525	SANWO-2014-0113	Completed		YANTIAN CHINA	"LE HAVRE , FRANCE"	MRKU7670287	LCL	NORTHERN JAVELIN 1402	21/01/2014	SZX0076358	DSV	10020286	SANWO STAINLESS STEEL CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	16.01.2014	25.01.2014	SANWO INDUSTRIAL LIMITED (GOLDRIC)	3	9322157563	000030	9322157741	00030	01	2018208260	18208260 HANDLE FP29 JO REVAMPING TEFAL	NON GR OEM	7323930090		5760	PCE	"1,267.00"	"1,180.80"	3.2	120.00	CARTON	48.00	1.00	120.00	3.00	223.00	100	"12,844.80"			
DA140000088525	SANWO-2014-0113	Completed		YANTIAN CHINA	"LE HAVRE , FRANCE"	MRKU7670287	LCL	NORTHERN JAVELIN 1402	21/01/2014	SZX0076358	DSV	10020286	SANWO STAINLESS STEEL CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	16.01.2014	25.01.2014	SANWO INDUSTRIAL LIMITED (GOLDRIC)	4	9322157563	000040	9322157741	00040	01	2018220300	18220300 GL.LID HAND 24 JO REVAMP TEFAL	NON GR OEM	7323930090		800	PCE	86.00	80.00	0.19	8.00	CARTON	100.00	1.00	8.00	0.00	121.00	100	968.00			
DA140000088525	SANWO-2014-0113	Completed		YANTIAN CHINA	"LE HAVRE , FRANCE"	MRKU7670287	LCL	NORTHERN JAVELIN 1402	21/01/2014	SZX0076358	DSV	10020286	SANWO STAINLESS STEEL CO LTD	99001201	TEFAL SAS 	99001226	TEFAL COOKWARE RUMILLY - M1 MENAGE	FRANCE	16.01.2014	25.01.2014	SANWO INDUSTRIAL LIMITED (GOLDRIC)	5	9322157563	000010	9322157741	00010	01	2018220642	18220642 HANDLE FP29 SOHO TEFAL BY JO	NON GR OEM	7323930090		1680	PCE	396.00	319.20	0.95	35.00	CARTON	48.00	41.00	75.00	1.00	198.00	100	"7,128.00"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	1	9322150873	000010	9322151061	00010	01	1800126610	S/E HABILLAGE POMPE GTP		8516900099		7680	PCE	576.00	518.40	3.34	96.00	CARTON	80.00	"3,418.00"	"3,513.00"		131.23	100	"10,078.46"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	2	9322150874	000010	9322151063	00010	01	1800126610	S/E HABILLAGE POMPE GTP		8516900099		7680	PCE	576.00	518.40	3.34	96.00	CARTON	80.00	"3,514.00"	"3,609.00"		131.23	100	"10,078.46"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	3	9322153124	000010	9322153387	00010	01	1800114606	UPPER BOILER WEDGE GTH98		4016999790		165000	PCE	170.50	163.90	0.33	11.00	CARTON	"15,000.00"	361.00	371.00		1.09	100	"1,853.00"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	4	9322153130	000010	9322153391	00010	01	1800113526	TOOLING MOULDING PIPE		3917320099		10000	PCE	48.50	45.50	0.17	5.00	CARTON	"2,000.00"	543.00	547.00		8.88	100	888.00			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	5	9322158945	000010	9322159192	00010	02	1800125023	WATER GASKET FTP90		3926909790		5000	PCE	20.00	18.80	0.07	2.00	CARTON	"2,500.00"	231.00	232.00		7.75	100	426.25			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	6	9322158944	000010	9322159194	00010	01	1800119420	SUCKING PIPE GTF192		3917330090		3000	PCE	11.10	10.50	0.03	1.00	CARTON	"3,000.00"	147.00	147.00		11.72	100	586.00			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	7	9322158952	000010	9322159195	00010	01	1800112238	INTAKE PIPE GMC95		4009110000		6000	PCE	31.80	30.00	0.09	3.00	CARTON	"2,000.00"	298.00	300.00		10.20	100	612.00			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	8	9322158946	000010	9322159196	00010	01	1800125023	WATER GASKET FTP90		3926909790		25000	PCE	100.00	94.00	0.35	10.00	CARTON	"2,500.00"	235.00	244.00		7.75	100	"2,015.00"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	9	9322158955	000010	9322159198	00010	01	1800121686	S/E HABILLAGE POMPE GTO		8516900099		21120	PCE	"1,188.00"	"1,029.60"	9.19	264.00	CARTON	80.00	"8,662.00"	"8,925.00"		107.79	100	"22,765.25"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	10	9322158962	000010	9322159199	00010	01	1800114957	INTAKE PIPE GTK		3917320099		12000	PCE	61.20	57.60	0.21	6.00	CARTON	"2,000.00"	574.00	579.00		10.20	100	"1,326.00"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	11	9322158969	000010	9322159200	00010	01	1800122865	SILENTBLOC PUMP		4016999790		10800	PCE	104.40	99.00	0.31	9.00	CARTON	"1,200.00"	653.00	661.00		14.27	100	"1,541.16"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	12	9322158958	000010	9322159203	00010	01	1800113526	TOOLING MOULDING PIPE		3917320099		10000	PCE	48.50	45.50	0.17	5.00	CARTON	"2,000.00"	548.00	552.00		8.88	100	888.00			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	14	9322163768	000010	9322164067	00010	01	1800113526	TOOLING MOULDING PIPE		3917320099		6000	PCE	29.10	27.30	0.1	3.00	CARTON	"2,000.00"	553.00	555.00		8.88	100	532.80			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	15	9322163772	000010	9322164072	00010	01	1800114957	INTAKE PIPE GTK		3917320099		4000	PCE	20.40	19.20	0.07	2.00	CARTON	"2,000.00"	581.00	582.00		10.20	100	408.00			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	16	9322163777	000010	9322164074	00010	01	1800122865	SILENTBLOC PUMP		4016999790		4800	PCE	46.40	44.00	0.14	4.00	CARTON	"1,200.00"	662.00	665.00		14.27	100	684.96			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	17	9322153124	000010	9322153387	00010	01	1800114606	UPPER BOILER WEDGE GTH98		4016999790		5000	PCE	5.30	5.00	0.01	1.00	CARTON	"5,000.00"	372.00	372.00		1.09	100	"1,853.00"			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	18	9322158944	000010	9322159194	00010	01	1800119420	SUCKING PIPE GTF192		3917330090		2000	PCE	7.60	7.00	0.03	1.00	CARTON	"2,000.00"	148.00	148.00		11.72	100	586.00			
DA140000088526	UR14-1-41	Approved	NGAI ODI	SHEKOU	FOS-SUR-MER		FCL20	OOCL TIANJIN V.082W03	19/01/2014	HKG0128001	DSV	10011176	UNITED RUBBER FACTORY LTD	99001001	CALOR SAS 	99001021	CALOR PONT-EVEQUE 	FRANCE	16.01.2014	20.01.2014	UNITED RUBBER FACTORY LTD	19	9322158945	000010	9322159192	00010	02	1800125023	WATER GASKET FTP90		3926909790		500	PCE	2.20	1.90	0.01	1.00	CARTON	500.00	233.00	233.00		7.75	100	426.25			
